timestamp,heart_rate,speed,altitude,distance,speed_kmh,hr_zone
2025-05-09 17:50:44,124,5.906,353.79999999999995,1249.35,21.261599999999998,Zone 1 (Recovery)
2025-05-09 17:50:46,123,5.906,353.6,1262.68,21.261599999999998,Zone 1 (Recovery)
2025-05-09 17:50:47,123,5.524,353.4,1268.96,19.886400000000002,Zone 1 (Recovery)
2025-05-09 17:50:48,122,5.524,353.4,1275.64,19.886400000000002,Zone 1 (Recovery)
2025-05-09 17:50:49,122,5.524,353.4,1281.68,19.886400000000002,Zone 1 (Recovery)
2025-05-09 17:50:52,121,5.356,353.20000000000005,1297.69,19.2816,Zone 1 (Recovery)
2025-05-09 17:50:53,121,5.188,353.0,1304.18,18.6768,Zone 1 (Recovery)
2025-05-09 17:50:54,121,5.067,353.0,1310.16,18.241200000000003,Zone 1 (Recovery)
2025-05-09 17:50:55,121,5.067,353.0,1316.03,18.241200000000003,Zone 1 (Recovery)
2025-05-09 17:50:56,121,5.029,353.0,1321.65,18.104400000000002,Zone 1 (Recovery)
2025-05-09 17:50:57,122,5.029,353.0,1327.05,18.104400000000002,Zone 1 (Recovery)
2025-05-09 17:50:58,121,5.029,353.0,1332.54,18.104400000000002,Zone 1 (Recovery)
2025-05-09 17:50:59,121,4.899,352.79999999999995,1337.85,17.636400000000002,Zone 1 (Recovery)
2025-05-09 17:51:00,120,4.88,352.79999999999995,1342.86,17.568,Zone 1 (Recovery)
2025-05-09 17:51:01,120,4.871,352.79999999999995,1347.91,17.535600000000002,Zone 1 (Recovery)
2025-05-09 17:51:03,119,4.899,352.79999999999995,1359.11,17.636400000000002,Zone 1 (Recovery)
2025-05-09 17:51:06,119,5.748,352.79999999999995,1377.23,20.692800000000002,Zone 1 (Recovery)
2025-05-09 17:51:11,119,6.093,352.79999999999995,1410.63,21.9348,Zone 1 (Recovery)
2025-05-09 17:51:12,118,6.196,352.79999999999995,1417.93,22.3056,Below Zone 1
2025-05-09 17:51:14,119,6.308,352.6,1432.58,22.7088,Zone 1 (Recovery)
2025-05-09 17:51:15,119,7.091,352.4,1439.9,25.5276,Zone 1 (Recovery)
2025-05-09 17:51:16,119,6.774,352.0,1447.22,24.386400000000002,Zone 1 (Recovery)
2025-05-09 17:51:18,118,6.905,351.79999999999995,1462.07,24.858,Below Zone 1
2025-05-09 17:51:19,117,7.017,351.6,1469.63,25.261200000000002,Below Zone 1
2025-05-09 17:51:21,116,7.315,351.20000000000005,1485.81,26.334000000000003,Below Zone 1
2025-05-09 17:51:24,114,7.437,350.4,1507.78,26.773200000000003,Below Zone 1
2025-05-09 17:51:26,113,7.315,350.0,1521.66,26.334000000000003,Below Zone 1
2025-05-09 17:51:27,112,6.709,350.0,1528.43,24.1524,Below Zone 1
2025-05-09 17:51:28,111,6.877,349.79999999999995,1535.13,24.7572,Below Zone 1
2025-05-09 17:51:29,110,6.839,349.6,1541.51,24.620400000000004,Below Zone 1
2025-05-09 17:51:30,110,6.755,349.6,1547.68,24.318,Below Zone 1
